contig_id,contig_length,mapped_reads,total_reads,rpm,rpkm
k141_93842||full,1491,42,4998642,8.4023,5.6353
k141_26041||full,994,28,4998642,5.6015,5.6353
k141_60451||full,1846,52,4998642,10.4028,5.6353
k141_161262||full,888,25,4998642,5.0014,5.6322
k141_5985||full,1812,51,4998642,10.2028,5.6307
k141_159118||full,960,27,4998642,5.4015,5.6265
k141_31107||full,1956,55,4998642,11.0030,5.6252
k141_163447||full,1637,46,4998642,9.2025,5.6216
k141_133024||full,1139,32,4998642,6.4017,5.6205
k141_26040||full,2387,67,4998642,13.4036,5.6153
k141_11821||full,1427,40,4998642,8.0022,5.6077
k141_166537||full,1249,35,4998642,7.0019,5.6060
k141_88077||full,1285,36,4998642,7.2020,5.6046
k141_177080||full,1428,40,4998642,8.0022,5.6038
k141_93784||full,1464,41,4998642,8.2022,5.6026
k141_116035||full,2214,62,4998642,12.4034,5.6022
k141_101589||full,2143,60,4998642,12.0033,5.6011
k141_165084||full,1179,33,4998642,6.6018,5.5995
k141_155381||full,1179,33,4998642,6.6018,5.5995
k141_99289||full,1215,34,4998642,6.8018,5.5982
k141_154737||full,1573,44,4998642,8.8024,5.5959
k141_85933||full,1180,33,4998642,6.6018,5.5947
k141_13057||full,930,26,4998642,5.2014,5.5929
k141_25894||full,1574,44,4998642,8.8024,5.5924
k141_137260||full,1074,30,4998642,6.0016,5.5881
k141_152819||full,1325,37,4998642,7.4020,5.5864
k141_58580||full,1039,29,4998642,5.8016,5.5838
k141_142961||full,1075,30,4998642,6.0016,5.5829
k141_119187||full,2403,67,4998642,13.4036,5.5779
k141_2950||full,1220,34,4998642,6.8018,5.5753
k141_40726||full,2912,81,4998642,16.2044,5.5647
k141_5045||lt2gene,1115,31,4998642,6.2017,5.5620
k141_10843||full,1009,28,4998642,5.6015,5.5516
k141_130099||full,1481,41,4998642,8.2022,5.5383
k141_72998||full,1085,30,4998642,6.0016,5.5315
k141_173902||full,2353,65,4998642,13.0035,5.5264
k141_104721||full,1232,34,4998642,6.8018,5.5210
k141_86097||full,1452,40,4998642,8.0022,5.5111
k141_7144||full,2796,77,4998642,15.4042,5.5094
k141_57874||full,1601,44,4998642,8.8024,5.4981
k141_31248||full,1456,40,4998642,8.0022,5.4960
k141_147688||full,1529,42,4998642,8.4023,5.4953
k141_37252||full,1529,42,4998642,8.4023,5.4953
k141_157044||lt2gene,1311,36,4998642,7.2020,5.4935
k141_20229||lt2gene,1348,37,4998642,7.4020,5.4911
k141_135772||full,1749,48,4998642,9.6026,5.4903
k141_148950||full,1057,29,4998642,5.8016,5.4887
k141_61051||full,1932,53,4998642,10.6029,5.4880
k141_38936||full,1349,37,4998642,7.4020,5.4870
k141_169930||full,1278,35,4998642,7.0019,5.4788
k141_19034||full,1059,29,4998642,5.8016,5.4784
k141_174189||full,1059,29,4998642,5.8016,5.4784
k141_141731||full,1936,53,4998642,10.6029,5.4767
k141_12954||full,987,27,4998642,5.4015,5.4726
k141_1223||full,2268,62,4998642,12.4034,5.4689
k141_30168||full,1537,42,4998642,8.4023,5.4667
k141_170723||full,1721,47,4998642,9.4026,5.4634
k141_112464||full,1136,31,4998642,6.2017,5.4592
k141_48883||full,1246,34,4998642,6.8018,5.4589
k141_49213||full,1246,34,4998642,6.8018,5.4589
k141_154543||full,1210,33,4998642,6.6018,5.4560
k141_47986||full,1323,36,4998642,7.2020,5.4437
k141_7555||full,1510,41,4998642,8.2022,5.4319
k141_77006||full,1474,40,4998642,8.0022,5.4289
k141_5021||full,1032,28,4998642,5.6015,5.4278
k141_154691||lt2gene,1144,31,4998642,6.2017,5.4211
k141_78056||full,1181,32,4998642,6.4017,5.4206
k141_168569||full,1255,34,4998642,6.8018,5.4198
k141_156172||full,997,27,4998642,5.4015,5.4177
k141_170120||full,1331,36,4998642,7.2020,5.4109
k141_66493||full,1260,34,4998642,6.8018,5.3983
k141_72136||lt2gene,1485,40,4998642,8.0022,5.3887
k141_128271||full,1040,28,4998642,5.6015,5.3861
k141_56044||full,1746,47,4998642,9.4026,5.3852
k141_40384||lt2gene,1449,39,4998642,7.8021,5.3845
k141_177537||full,1301,35,4998642,7.0019,5.3819
k141_148401||full,1710,46,4998642,9.2025,5.3816
k141_123032||full,1564,42,4998642,8.4023,5.3723
k141_80125||full,1267,34,4998642,6.8018,5.3685
k141_104985||full,1677,45,4998642,9.0024,5.3682
k141_53111||full,2087,56,4998642,11.2030,5.3680
k141_177569||full,4063,109,4998642,21.8059,5.3670
k141_85146||full,1193,32,4998642,6.4017,5.3661
k141_35051||full,1157,31,4998642,6.2017,5.3601
k141_141800||full,1008,27,4998642,5.4015,5.3586
k141_110192||full,1046,28,4998642,5.6015,5.3552
k141_163109||full,972,26,4998642,5.2014,5.3512
k141_127189||full,1085,29,4998642,5.8016,5.3471
k141_85635||full,1347,36,4998642,7.2020,5.3467
k141_84285||full,974,26,4998642,5.2014,5.3403
k141_54308||full,1013,27,4998642,5.4015,5.3321
k141_174044||full,1576,42,4998642,8.4023,5.3314
k141_37689||full,1464,39,4998642,7.8021,5.3293
k141_45809||full,1314,35,4998642,7.0019,5.3287
k141_102255||full,1089,29,4998642,5.8016,5.3274
k141_13170||full,1503,40,4998642,8.0022,5.3241
k141_72346||full,1391,37,4998642,7.4020,5.3214
k141_169897||full,1391,37,4998642,7.4020,5.3214
k141_90315||full,1055,28,4998642,5.6015,5.3095
k141_24190||full,1018,27,4998642,5.4015,5.3060
k141_143473||full,1094,29,4998642,5.8016,5.3031
k141_20969||full,1132,30,4998642,6.0016,5.3018
k141_137417||full,1170,31,4998642,6.2017,5.3006
k141_11614||full,1473,39,4998642,7.8021,5.2968
k141_65664||full,2078,55,4998642,11.0030,5.2950
k141_109728||full,1587,42,4998642,8.4023,5.2944
k141_111559||full,1096,29,4998642,5.8016,5.2934
k141_164343||full,1096,29,4998642,5.8016,5.2934
k141_166828||full,1512,40,4998642,8.0022,5.2924
k141_145439||full,1513,40,4998642,8.0022,5.2889
k141_125910||full,1627,43,4998642,8.6023,5.2872
k141_71150||full,1742,46,4998642,9.2025,5.2827
k141_18603||full,1177,31,4998642,6.2017,5.2691
k141_3071||full,1557,41,4998642,8.2022,5.2680
k141_29429||lt2gene,1102,29,4998642,5.8016,5.2646
k141_125559||lt2gene,1027,27,4998642,5.4015,5.2595
k141_180480||full,1560,41,4998642,8.2022,5.2578
k141_83656||full,1142,30,4998642,6.0016,5.2554
k141_150200||full,1104,29,4998642,5.8016,5.2551
k141_142612||full,952,25,4998642,5.0014,5.2535
k141_22224||full,914,24,4998642,4.8013,5.2531
k141_83008||full,1600,42,4998642,8.4023,5.2514
k141_9793||full,1830,48,4998642,9.6026,5.2473
k141_163796||full,1487,39,4998642,7.8021,5.2469
k141_8419||full,1335,35,4998642,7.0019,5.2449
k141_37590||full,1068,28,4998642,5.6015,5.2449
k141_11138||full,1068,28,4998642,5.6015,5.2449
k141_134770||full,1374,36,4998642,7.2020,5.2416
k141_55586||full,1834,48,4998642,9.6026,5.2359
k141_126922||full,2178,57,4998642,11.4031,5.2356
k141_41893||full,1987,52,4998642,10.4028,5.2354
k141_48331||full,1070,28,4998642,5.6015,5.2351
k141_31703||full,1340,35,4998642,7.0019,5.2253
k141_43521||full,919,24,4998642,4.8013,5.2245
k141_64267||full,1034,27,4998642,5.4015,5.2239
k141_152952||full,1647,43,4998642,8.6023,5.2230
k141_93864||full,1380,36,4998642,7.2020,5.2188
k141_40504||full,1227,32,4998642,6.4017,5.2174
k141_153628||full,1112,29,4998642,5.8016,5.2172
k141_96464||full,1343,35,4998642,7.0019,5.2136
k141_47361||full,1075,28,4998642,5.6015,5.2107
k141_56974||full,1229,32,4998642,6.4017,5.2089
k141_117951||full,1422,37,4998642,7.4020,5.2054
k141_56119||full,1384,36,4998642,7.2020,5.2037
k141_132288||full,1115,29,4998642,5.8016,5.2032
k141_116431||lt2gene,1270,33,4998642,6.6018,5.1983
k141_14552||full,1271,33,4998642,6.6018,5.1942
k141_31182||full,1541,40,4998642,8.0022,5.1928
k141_175027||full,925,24,4998642,4.8013,5.1906
k141_82522||full,1195,31,4998642,6.2017,5.1897
k141_164620||full,1118,29,4998642,5.8016,5.1892
k141_68522||full,1581,41,4998642,8.2022,5.1880
k141_151558||full,656,17,4998642,3.4009,5.1843
k141_130165||full,1467,38,4998642,7.6021,5.1820
k141_119243||full,1931,50,4998642,10.0027,5.1801
k141_133092||full,927,24,4998642,4.8013,5.1794
k141_119254||full,1043,27,4998642,5.4015,5.1788
k141_149085||full,1005,26,4998642,5.2014,5.1755
k141_134292||lt2gene,1044,27,4998642,5.4015,5.1738
k141_72393||full,1586,41,4998642,8.2022,5.1716
k141_560||full,1858,48,4998642,9.6026,5.1682
k141_15686||full,2169,56,4998642,11.2030,5.1651
k141_45066||full,930,24,4998642,4.8013,5.1627
k141_144170||full,1124,29,4998642,5.8016,5.1615
k141_58742||full,1551,40,4998642,8.0022,5.1594
k141_146834||full,1047,27,4998642,5.4015,5.1590
k141_62425||full,2560,66,4998642,13.2036,5.1577
k141_167469||full,1591,41,4998642,8.2022,5.1554
k141_103411||full,893,23,4998642,4.6012,5.1526
k141_143718||full,1437,37,4998642,7.4020,5.1510
k141_56028||full,1827,47,4998642,9.4026,5.1464
k141_149832||full,1711,44,4998642,8.8024,5.1446
k141_109708||full,1169,30,4998642,6.0016,5.1340
k141_29930||full,1092,28,4998642,5.6015,5.1296
k141_105681||full,1209,31,4998642,6.2017,5.1296
k141_86848||full,1756,45,4998642,9.0024,5.1267
k141_115021||lt2gene,1523,39,4998642,7.8021,5.1229
k141_51563||full,1445,37,4998642,7.4020,5.1225
k141_91198||full,1056,27,4998642,5.4015,5.1150
k141_32063||full,861,22,4998642,4.4012,5.1117
k141_119999||full,1371,35,4998642,7.0019,5.1071
k141_106674||full,1881,48,4998642,9.6026,5.1051
k141_56837||full,3096,79,4998642,15.8043,5.1047
k141_157438||full,1999,51,4998642,10.2028,5.1039
k141_12206||full,1098,28,4998642,5.6015,5.1016
k141_106789||full,981,25,4998642,5.0014,5.0982
k141_141551||full,2159,55,4998642,11.0030,5.0963
k141_175980||full,1492,38,4998642,7.6021,5.0952
k141_1368||full,1610,41,4998642,8.2022,5.0946
k141_163144||full,1964,50,4998642,10.0027,5.0930
k141_9000||full,1218,31,4998642,6.2017,5.0917
k141_5835||full,1611,41,4998642,8.2022,5.0914
k141_180524||full,1141,29,4998642,5.8016,5.0846
k141_134405||full,1023,26,4998642,5.2014,5.0845
k141_73605||full,1220,31,4998642,6.2017,5.0833
k141_922||full,1929,49,4998642,9.8027,5.0817
k141_118816||full,1260,32,4998642,6.4017,5.0807
k141_71354||full,1812,46,4998642,9.2025,5.0786
k141_155935||full,1498,38,4998642,7.6021,5.0748
k141_163516||full,1459,37,4998642,7.4020,5.0733
k141_78806||full,1028,26,4998642,5.2014,5.0597
k141_179852||full,1068,27,4998642,5.4015,5.0576
k141_115550||full,1820,46,4998642,9.2025,5.0563
k141_148181||full,1625,41,4998642,8.2022,5.0475
k141_12303||full,1586,40,4998642,8.0022,5.0455
k141_142470||full,1428,36,4998642,7.2020,5.0434
k141_67774||full,1271,32,4998642,6.4017,5.0368
k141_171528||full,1312,33,4998642,6.6018,5.0319
k141_153410||full,1153,29,4998642,5.8016,5.0317
k141_23703||full,1114,28,4998642,5.6015,5.0283
k141_173994||full,1552,39,4998642,7.8021,5.0271
k141_108037||full,1155,29,4998642,5.8016,5.0230
k141_68302||full,1275,32,4998642,6.4017,5.0210
k141_168177||full,1953,49,4998642,9.8027,5.0193
k141_71849||full,1236,31,4998642,6.2017,5.0175
k141_6149||full,1037,26,4998642,5.2014,5.0158
k141_95273||full,1077,27,4998642,5.4015,5.0153
k141_152967||full,1119,28,4998642,5.6015,5.0058
k141_67598||full,1639,41,4998642,8.2022,5.0044
k141_171045||full,1040,26,4998642,5.2014,5.0014
k141_158181||full,1960,49,4998642,9.8027,5.0014
k141_81627||full,1721,43,4998642,8.6023,4.9985
k141_164389||full,802,20,4998642,4.0011,4.9889
k141_109446||full,2127,53,4998642,10.6029,4.9849
k141_82503||full,1285,32,4998642,6.4017,4.9819
k141_152729||full,2209,55,4998642,11.0030,4.9810
k141_22753||full,1366,34,4998642,6.8018,4.9794
k141_121458||full,1006,25,4998642,5.0014,4.9715
k141_39610||lt2gene,1006,25,4998642,5.0014,4.9715
k141_152500||full,1489,37,4998642,7.4020,4.9711
k141_111534||full,2294,57,4998642,11.4031,4.9708
k141_157645||full,1127,28,4998642,5.6015,4.9703
k141_146582||full,1087,27,4998642,5.4015,4.9692
k141_17198||full,1894,47,4998642,9.4026,4.9644
k141_136309||full,1612,40,4998642,8.0022,4.9641
k141_35506||full,2822,70,4998642,14.0038,4.9624
k141_45015||full,969,24,4998642,4.8013,4.9549
k141_48173||full,1656,41,4998642,8.2022,4.9530
k141_28110||full,1131,28,4998642,5.6015,4.9527
k141_24023||full,970,24,4998642,4.8013,4.9498
k141_16579||full,1698,42,4998642,8.4023,4.9483
k141_45869||full,1012,25,4998642,5.0014,4.9421
k141_112673||full,1093,27,4998642,5.4015,4.9419
k141_9668||full,1174,29,4998642,5.8016,4.9417
k141_74124||full,1215,30,4998642,6.0016,4.9396
k141_31966||full,1661,41,4998642,8.2022,4.9381
k141_62299||full,1256,31,4998642,6.2017,4.9376
k141_135395||full,1583,39,4998642,7.8021,4.9287
k141_150186||lt2gene,1503,37,4998642,7.4020,4.9248
k141_180858||full,1221,30,4998642,6.0016,4.9153
k141_105311||full,1874,46,4998642,9.2025,4.9106
k141_62199||full,1753,43,4998642,8.6023,4.9072
k141_71114||full,1795,44,4998642,8.8024,4.9038
k141_178714||full,1184,29,4998642,5.8016,4.9000
k141_169370||full,1717,42,4998642,8.4023,4.8936
k141_53623||full,1472,36,4998642,7.2020,4.8926
k141_151743||full,1800,44,4998642,8.8024,4.8902
k141_142757||full,1637,40,4998642,8.0022,4.8883
k141_48785||full,1433,35,4998642,7.0019,4.8862
k141_119988||full,819,20,4998642,4.0011,4.8853
k141_159238||full,2498,61,4998642,12.2033,4.8852
k141_176208||full,860,21,4998642,4.2011,4.8850
k141_124871||full,1066,26,4998642,5.2014,4.8794
k141_75332||full,1232,30,4998642,6.0016,4.8715
k141_29751||full,2013,49,4998642,9.8027,4.8697
k141_104362||full,2097,51,4998642,10.2028,4.8654
k141_170668||full,1112,27,4998642,5.4015,4.8574
k141_141724||full,1320,32,4998642,6.4017,4.8498
k141_81853||full,1321,32,4998642,6.4017,4.8461
k141_78014||full,1115,27,4998642,5.4015,4.8444
k141_165556||full,1776,43,4998642,8.6023,4.8437
k141_146126||full,1570,38,4998642,7.6021,4.8421
k141_111117||full,1157,28,4998642,5.6015,4.8414
k141_92346||full,2030,49,4998642,9.8027,4.8289
k141_79608||full,1078,26,4998642,5.2014,4.8251
k141_163285||full,1244,30,4998642,6.0016,4.8245
k141_81776||full,1037,25,4998642,5.0014,4.8229
k141_135031||full,2161,52,4998642,10.4028,4.8139
k141_34953||full,1372,33,4998642,6.6018,4.8118
k141_135208||full,915,22,4998642,4.4012,4.8100
k141_111996||full,1166,28,4998642,5.6015,4.8040
k141_118500||lt2gene,1169,28,4998642,5.6015,4.7917
k141_97027||full,1295,31,4998642,6.2017,4.7889
k141_138592||full,1463,35,4998642,7.0019,4.7860
k141_9093||full,1171,28,4998642,5.6015,4.7835
k141_109164||full,1800,43,4998642,8.6023,4.7791
k141_175781||full,1507,36,4998642,7.2020,4.7790
k141_164003||full,1424,34,4998642,6.8018,4.7766
k141_94822||full,1217,29,4998642,5.8016,4.7671
k141_56691||full,1050,25,4998642,5.0014,4.7632
k141_91518||full,1768,42,4998642,8.4023,4.7524
k141_67645||full,1181,28,4998642,5.6015,4.7430
k141_119677||full,1351,32,4998642,6.4017,4.7385
k141_146626||full,1056,25,4998642,5.0014,4.7361
k141_180662||full,2028,48,4998642,9.6026,4.7350
k141_117019||full,2113,50,4998642,10.0027,4.7339
k141_7012||lt2gene,1100,26,4998642,5.2014,4.7286
k141_49597||full,1609,38,4998642,7.6021,4.7247
k141_111485||full,1059,25,4998642,5.0014,4.7227
k141_74896||full,1017,24,4998642,4.8013,4.7210
k141_25625||full,1314,31,4998642,6.2017,4.7197
k141_90582||full,892,21,4998642,4.2011,4.7098
k141_114887||full,1275,30,4998642,6.0016,4.7072
k141_105077||full,1659,39,4998642,7.8021,4.7029
k141_157354||full,1830,43,4998642,8.6023,4.7007
k141_73132||full,1788,42,4998642,8.4023,4.6993
k141_46530||full,1107,26,4998642,5.2014,4.6987
k141_15852||full,1023,24,4998642,4.8013,4.6934
k141_3542||full,1407,33,4998642,6.6018,4.6921
k141_9288||full,896,21,4998642,4.2011,4.6888
k141_160475||full,1455,34,4998642,6.8018,4.6748
k141_164571||full,1199,28,4998642,5.6015,4.6718
k141_62855||full,1542,36,4998642,7.2020,4.6705
k141_39586||full,1371,32,4998642,6.4017,4.6694
k141_80502||full,1800,42,4998642,8.4023,4.6679
k141_3158||full,1415,33,4998642,6.6018,4.6656
k141_167343||lt2gene,1073,25,4998642,5.0014,4.6611
k141_45889||full,774,18,4998642,3.6010,4.6524
k141_81437||lt2gene,1118,26,4998642,5.2014,4.6524
k141_134891||full,1506,35,4998642,7.0019,4.6493
k141_45775||full,1248,29,4998642,5.8016,4.6487
k141_100664||full,1034,24,4998642,4.8013,4.6434
k141_41855||full,991,23,4998642,4.6012,4.6430
k141_15201||full,948,22,4998642,4.4012,4.6426
k141_62250||full,1383,32,4998642,6.4017,4.6289
k141_158391||full,1471,34,4998642,6.8018,4.6240
k141_122832||full,952,22,4998642,4.4012,4.6231
k141_40272||full,1385,32,4998642,6.4017,4.6222
k141_58688||full,1212,28,4998642,5.6015,4.6217
k141_132954||full,1776,41,4998642,8.2022,4.6184
k141_120269||full,1083,25,4998642,5.0014,4.6181
k141_42036||full,1300,30,4998642,6.0016,4.6166
k141_9918||full,1170,27,4998642,5.4015,4.6166
k141_133898||full,1692,39,4998642,7.8021,4.6112
k141_76920||full,2303,53,4998642,10.6029,4.6039
k141_171731||full,1350,31,4998642,6.2017,4.5938
k141_27313||full,1133,26,4998642,5.2014,4.5908
k141_25744||full,1091,25,4998642,5.0014,4.5842
k141_133570||full,1703,39,4998642,7.8021,4.5814
k141_72288||full,1137,26,4998642,5.2014,4.5747
k141_9982||full,1137,26,4998642,5.2014,4.5747
k141_152462||full,1312,30,4998642,6.0016,4.5744
k141_22637||full,1006,23,4998642,4.6012,4.5738
k141_52569||full,1313,30,4998642,6.0016,4.5709
k141_87119||full,832,19,4998642,3.8010,4.5685
k141_178552||full,657,15,4998642,3.0008,4.5675
k141_38072||full,1314,30,4998642,6.0016,4.5675
k141_74131||full,1362,31,4998642,6.2017,4.5534
k141_519||full,1494,34,4998642,6.8018,4.5528
k141_119750||full,1100,25,4998642,5.0014,4.5467
k141_58170||full,1540,35,4998642,7.0019,4.5467
k141_83454||full,1145,26,4998642,5.2014,4.5427
k141_93999||full,1718,39,4998642,7.8021,4.5414
k141_146536||full,2116,48,4998642,9.6026,4.5381
k141_42200||full,1014,23,4998642,4.6012,4.5377
k141_122503||full,1764,40,4998642,8.0022,4.5364
k141_27863||full,1103,25,4998642,5.0014,4.5343
k141_159481||full,1324,30,4998642,6.0016,4.5330
k141_82997||full,972,22,4998642,4.4012,4.5280
k141_140702||full,1812,41,4998642,8.2022,4.5266
k141_147772||full,1061,24,4998642,4.8013,4.5253
k141_91638||full,1240,28,4998642,5.6015,4.5174
k141_20996||lt2gene,1728,39,4998642,7.8021,4.5151
k141_144810||full,888,20,4998642,4.0011,4.5057
k141_154098||full,1111,25,4998642,5.0014,4.5017
k141_181287||full,1111,25,4998642,5.0014,4.5017
k141_53284||full,1734,39,4998642,7.8021,4.4995
k141_31738||full,845,19,4998642,3.8010,4.4983
k141_28956||full,2135,48,4998642,9.6026,4.4977
k141_61579||full,1069,24,4998642,4.8013,4.4914
k141_21872||full,1961,44,4998642,8.8024,4.4887
k141_68806||full,1026,23,4998642,4.6012,4.4846
k141_98572||full,1653,37,4998642,7.4020,4.4779
k141_109363||full,1117,25,4998642,5.0014,4.4775
k141_9529||lt2gene,1118,25,4998642,5.0014,4.4735
k141_154838||full,1029,23,4998642,4.6012,4.4716
k141_71283||full,1790,40,4998642,8.0022,4.4705
k141_151768||full,1253,28,4998642,5.6015,4.4705
k141_138071||full,1165,26,4998642,5.2014,4.4647
k141_177920||full,1031,23,4998642,4.6012,4.4629
k141_121857||full,1751,39,4998642,7.8021,4.4558
k141_61165||full,1033,23,4998642,4.6012,4.4543
k141_94648||full,1575,35,4998642,7.0019,4.4457
k141_17213||full,1126,25,4998642,5.0014,4.4417
k141_83211||full,1578,35,4998642,7.0019,4.4372
k141_63627||full,1128,25,4998642,5.0014,4.4338
k141_65460||full,3342,74,4998642,14.8040,4.4297
k141_65683||full,1852,41,4998642,8.2022,4.4288
k141_121291||lt2gene,1039,23,4998642,4.6012,4.4285
k141_162664||full,815,18,4998642,3.6010,4.4184
k141_14078||lt2gene,1134,25,4998642,5.0014,4.4104
k141_51746||full,1362,30,4998642,6.0016,4.4065
k141_8559||full,1318,29,4998642,5.8016,4.4018
k141_166986||full,1728,38,4998642,7.6021,4.3993
k141_154853||lt2gene,1319,29,4998642,5.8016,4.3985
k141_89440||full,819,18,4998642,3.6010,4.3968
k141_168119||lt2gene,1775,39,4998642,7.8021,4.3956
k141_132637||full,866,19,4998642,3.8010,4.3892
k141_114920||full,1737,38,4998642,7.6021,4.3765
k141_39967||full,1006,22,4998642,4.4012,4.3749
k141_82076||full,916,20,4998642,4.0011,4.3680
k141_167038||full,1100,24,4998642,4.8013,4.3648
k141_149901||full,1101,24,4998642,4.8013,4.3609
k141_30517||full,1010,22,4998642,4.4012,4.3576
k141_42590||full,1930,42,4998642,8.4023,4.3535
k141_95087||full,1058,23,4998642,4.6012,4.3490
k141_15934||full,1980,43,4998642,8.6023,4.3446
k141_169384||full,1612,35,4998642,7.0019,4.3436
k141_168726||full,1478,32,4998642,6.4017,4.3314
k141_113868||full,789,17,4998642,3.4009,4.3104
k141_3921||full,1256,27,4998642,5.4015,4.3005
k141_54769||full,1074,23,4998642,4.6012,4.2842
k141_56627||full,1074,23,4998642,4.6012,4.2842
k141_3971||full,1121,24,4998642,4.8013,4.2831
k141_40228||full,1168,25,4998642,5.0014,4.2820
k141_79328||full,841,18,4998642,3.6010,4.2818
k141_44463||full,1355,29,4998642,5.8016,4.2816
k141_7745||full,846,18,4998642,3.6010,4.2565
k141_43225||full,987,21,4998642,4.2011,4.2565
k141_46759||full,848,18,4998642,3.6010,4.2464
k141_47689||full,990,21,4998642,4.2011,4.2436
k141_179912||full,1039,22,4998642,4.4012,4.2360
k141_149604||full,1093,23,4998642,4.6012,4.2097
k141_141430||lt2gene,1331,28,4998642,5.6015,4.2085
k141_82399||full,1237,26,4998642,5.2014,4.2049
k141_75990||full,619,13,4998642,2.6007,4.2015
k141_118958||full,1526,32,4998642,6.4017,4.1951
k141_122296||full,955,20,4998642,4.0011,4.1896
k141_154640||full,813,17,4998642,3.4009,4.1832
k141_39402||full,1536,32,4998642,6.4017,4.1678
k141_70805||full,1300,27,4998642,5.4015,4.1550
k141_68342||full,1542,32,4998642,6.4017,4.1516
k141_119077||lt2gene,1158,24,4998642,4.8013,4.1462
k141_90057||full,1062,22,4998642,4.4012,4.1443
k141_80839||lt2gene,1160,24,4998642,4.8013,4.1391
k141_160633||full,1500,31,4998642,6.2017,4.1345
k141_123937||full,1020,21,4998642,4.2011,4.1188
k141_19479||full,1216,25,4998642,5.0014,4.1130
k141_156682||full,1219,25,4998642,5.0014,4.1028
k141_16206||full,1173,24,4998642,4.8013,4.0932
k141_19266||full,1174,24,4998642,4.8013,4.0897
k141_24237||full,1421,29,4998642,5.8016,4.0827
k141_111588||lt2gene,1130,23,4998642,4.6012,4.0719
k141_153854||full,1033,21,4998642,4.2011,4.0669
k141_113880||full,1132,23,4998642,4.6012,4.0647
k141_70949||full,1477,30,4998642,6.0016,4.0634
k141_113765||full,1286,26,4998642,5.2014,4.0446
k141_134837||full,1040,21,4998642,4.2011,4.0396
k141_28067||full,1488,30,4998642,6.0016,4.0334
k141_79921||full,1391,28,4998642,5.6015,4.0270
k141_120778||full,1193,24,4998642,4.8013,4.0246
k141_95037||full,996,20,4998642,4.0011,4.0172
k141_175320||full,1096,22,4998642,4.4012,4.0157
k141_122343||full,1549,31,4998642,6.2017,4.0037
k141_86429||full,1000,20,4998642,4.0011,4.0011
k141_158068||full,1151,23,4998642,4.6012,3.9976
k141_9263||full,1051,21,4998642,4.2011,3.9973
k141_2965||full,1002,20,4998642,4.0011,3.9931
k141_100818||full,1254,25,4998642,5.0014,3.9883
k141_22631||full,1054,21,4998642,4.2011,3.9859
k141_125877||full,753,15,4998642,3.0008,3.9851
k141_126478||lt2gene,1155,23,4998642,4.6012,3.9838
k141_149938||full,1764,35,4998642,7.0019,3.9693
k141_18411||full,1059,21,4998642,4.2011,3.9671
k141_92586||full,1261,25,4998642,5.0014,3.9662
k141_36985||full,1262,25,4998642,5.0014,3.9630
k141_133838||full,1868,37,4998642,7.4020,3.9625
k141_149671||full,1111,22,4998642,4.4012,3.9615
k141_151439||full,1014,20,4998642,4.0011,3.9458
k141_169652||full,1623,32,4998642,6.4017,3.9444
k141_47368||full,1067,21,4998642,4.2011,3.9373
k141_116874||lt2gene,1576,31,4998642,6.2017,3.9351
k141_49811||lt2gene,1017,20,4998642,4.0011,3.9342
k141_155826||full,1120,22,4998642,4.4012,3.9296
k141_6201||lt2gene,1584,31,4998642,6.2017,3.9152
k141_31830||full,1381,27,4998642,5.4015,3.9113
k141_52944||full,1127,22,4998642,4.4012,3.9052
k141_151965||full,821,16,4998642,3.2009,3.8987
k141_36887||full,514,10,4998642,2.0005,3.8921
k141_137670||lt2gene,1081,21,4998642,4.2011,3.8863
k141_81702||full,1030,20,4998642,4.0011,3.8846
k141_93317||full,1185,23,4998642,4.6012,3.8829
k141_109312||full,1032,20,4998642,4.0011,3.8770
k141_176636||full,1034,20,4998642,4.0011,3.8695
k141_78649||full,1451,28,4998642,5.6015,3.8605
k141_59567||full,1148,22,4998642,4.4012,3.8338
k141_91278||full,1412,27,4998642,5.4015,3.8254
k141_69857||full,1046,20,4998642,4.0011,3.8251
k141_75603||full,1309,25,4998642,5.0014,3.8207
k141_48601||full,1422,27,4998642,5.4015,3.7985
k141_165433||full,1212,23,4998642,4.6012,3.7964
k141_174010||full,1005,19,4998642,3.8010,3.7821
k141_22005||lt2gene,1164,22,4998642,4.4012,3.7811
k141_127931||full,1324,25,4998642,5.0014,3.7775
k141_85764||full,1486,28,4998642,5.6015,3.7695
k141_148380||full,746,14,4998642,2.8008,3.7544
k141_17811||full,1013,19,4998642,3.8010,3.7523
k141_102988||full,1014,19,4998642,3.8010,3.7486
k141_144990||full,1121,21,4998642,4.2011,3.7477
k141_49950||lt2gene,1231,23,4998642,4.6012,3.7378
k141_43866||full,1232,23,4998642,4.6012,3.7348
k141_162307||full,1131,21,4998642,4.2011,3.7145
k141_88468||full,917,17,4998642,3.4009,3.7087
k141_138437||full,972,18,4998642,3.6010,3.7047
k141_99894||full,1296,24,4998642,4.8013,3.7047
k141_72323||full,1463,27,4998642,5.4015,3.6920
k141_148553||full,1035,19,4998642,3.8010,3.6725
k141_172186||full,1253,23,4998642,4.6012,3.6722
k141_39678||full,1256,23,4998642,4.6012,3.6634
k141_71883||full,1207,22,4998642,4.4012,3.6464
k141_61018||lt2gene,1208,22,4998642,4.4012,3.6434
k141_98491||full,1100,20,4998642,4.0011,3.6374
k141_10303||full,1045,19,4998642,3.8010,3.6374
k141_170109||full,1711,31,4998642,6.2017,3.6246
