LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
family	Rhodocyclaceae	75787	43	13709	0.860974	8943	0.002788	0.006814	0.000131
family	Thiobacillaceae	2008790	26	8823	0.777666	2596	0.001936	0.006581	0.000126
family	Treponemataceae	2845253	13	16074	0.969977	16074	0.006434	0.006434	0.000124
family	Sphingosinicellaceae	2820280	30	13834	0.507856	479	0.000214	0.006183	0.000119
family	Ruaniaceae	1331736	58	15053	0.815964	4819	0.001674	0.005229	0.000100
family	Acidaminococcaceae	909930	9	10540	0.820053	7691	0.001797	0.004864	0.000093
family	Parvibaculaceae	2813035	28	12319	0.910902	12319	0.002854	0.004699	0.000090
family	Dermacoccaceae	145357	46	15433	0.961049	15433	0.004579	0.004623	0.000089
family	Prolixibacteraceae	1471398	25	19520	0.952633	14335	0.003369	0.004588	0.000088
family	Maricaulaceae	2800061	22	7862	0.506376	366	0.000195	0.004197	0.000081
family	Phreatobacteraceae	2843305	30	7860	0.928489	7510	0.003806	0.003983	0.000076
family	Clostridiales Family XVII. Incertae Sedis	539000	17	5008	0.902559	4875	0.003506	0.003601	0.000069
family	Microcystaceae	1890449	6	1426	0.765764	1426	0.003408	0.003555	0.000068
family	Actinopolymorphaceae	2805400	35	12685	0.952234	12685	0.003520	0.003520	0.000068
family	Kofleriaceae	224464	50	20019	0.964221	20019	0.003481	0.003481	0.000067
family	Micromonosporaceae	28056	43	10802	0.936310	10802	0.003132	0.003234	0.000062
family	Atopobiaceae	1643824	7	3293	0.859906	3293	0.003190	0.003190	0.000061
family	Eubacteriaceae	186806	8	9381	0.786263	9381	0.001529	0.002888	0.000055
family	Myxococcaceae	31	33	9223	0.908872	9223	0.002257	0.002493	0.000048
family	Archangiaceae	39	37	14269	0.815574	9516	0.001306	0.002130	0.000041
family	Desulfitobacteriaceae	2937909	5	1811	0.658482	1811	0.001305	0.001747	0.000034
family	Chitinophagaceae	563835	6	6473	0.857406	6473	0.001636	0.001636	0.000031
family	Peptococcaceae	186807	4	4987	0.816692	4987	0.001510	0.001510	0.000029
family	Thioalkalibacteraceae	2035710	2	2226	0.719458	2226	0.001425	0.001425	0.000027
family	Shewanellaceae	267890	4	3503	0.734492	3503	0.001079	0.001419	0.000027
family	Elioraeaceae	2690195	10	2623	0.736068	2623	0.001396	0.001396	0.000027
family	Pengzhenrongella - no_f_rank	Pengzhenrongella - no_f_rank	9	2488	0.730165	2488	0.001380	0.001380	0.000027
family	Dermatophilaceae	85018	9	3568	0.693392	3568	0.001282	0.001282	0.000025
family	Catenulisporaceae	414877	20	7458	0.843907	7458	0.001261	0.001261	0.000024
family	Lacipirellulaceae	2691359	5	3245	0.668537	3245	0.000637	0.000637	0.000012
family	Wenzhouxiangellaceae	1676141	4	1418	0.583695	1418	0.000553	0.000553	0.000011
family	Tannerellaceae	2005525	10	1279	0.504225	634	0.000118	0.000521	0.000010
family	Azonexaceae	2008795	3	1265	0.541898	1265	0.000370	0.000484	0.000009
family	Terrihabitans - no_f_rank	Terrihabitans - no_f_rank	3	988	0.554414	988	0.000479	0.000479	0.000009
family	Cellvibrionaceae	1706371	1	1676	0.579581	1676	0.000477	0.000477	0.000009
family	Sulfurospirillaceae	2932623	2	538	0.528131	538	0.000454	0.000454	0.000009
family	Hyphomicrobiaceae	45401	2	1095	0.550197	1095	0.000421	0.000421	0.000008
family	Rubrobacteraceae	84997	2	799	0.537901	799	0.000395	0.000395	0.000008
family	Desulfuromonadaceae	213421	2	1252	0.526929	1252	0.000257	0.000388	0.000007
family	Vallitaleaceae	2603322	1	1007	0.537731	1007	0.000313	0.000313	0.000006
family	Baekduiaceae	2600303	2	580	0.519578	580	0.000277	0.000277	0.000005
family	Syntrophaceae	213468	1	624	0.516551	624	0.000214	0.000214	0.000004
family	Microbulbiferaceae	1706373	1	462	0.508752	462	0.000149	0.000149	0.000003
family	Opitutaceae	134623	1	637	0.511243	637	0.000140	0.000140	0.000003
family	Bogoriellaceae	145358	1	239	0.503447	239	0.000125	0.000125	0.000002
family	Enterococcaceae	81852	2	187	0.502080	187	0.000093	0.000093	0.000002
family	Steroidobacteraceae	2689614	1	187	0.501735	187	0.000072	0.000072	0.000001
genus	Streptococcus	1301	5168	2999564	0.986691	167934	0.066815	2.972289	0.057060
genus	Acinetobacter	469	6194	3045526	0.916693	75847	0.006708	2.048270	0.039321
genus	Jeotgalibaca	1470540	3787	3731051	0.986095	985176	0.524479	1.986304	0.038132
genus	Uruburuella	299568	6154	2358229	0.987260	347494	0.182917	1.497421	0.028747
genus	Pseudomonas	286	5710	1383480	0.989049	510201	0.065699	1.370460	0.026309
genus	Pseudooceanicola	1679449	4632	2912319	0.985721	64368	0.024526	1.319809	0.025337
genus	Butyrivibrio	830	1914	2226635	0.981879	31218	0.015276	1.089581	0.020917
genus	Ligilactobacillus	2767887	4310	1502977	0.947685	59006	0.007440	1.071229	0.020565
genus	Sphingomonas	13687	4285	1737420	0.987698	806223	0.172355	0.914679	0.017559
genus	Comamonas	283	4252	1767437	0.988327	89876	0.029229	0.911774	0.017504
genus	Stenotrophomonas	40323	932	328785	0.961816	12287	0.030588	0.873366	0.016766
genus	Pseudochrobactrum	354349	719	462603	0.962496	18252	0.011875	0.867419	0.016652
genus	Caproicibacter	2576755	2644	2679765	0.891751	7609	0.002280	0.803013	0.015416
