Contig_ID	Length(bp)	Mapped_Reads	RPM	RPKM
k141_161352	1303	40	9.8559	7.5640
k141_161355	3336	122	30.0605	9.0109
k141_161358	1213	30	7.3919	6.0939
k141_161359	1121	38	9.3631	8.3524
k141_161364	1436	46	11.3343	7.8929
k141_161368	1398	43	10.5951	7.5787
k141_161369	1186	21	5.1743	4.3629
k141_161372	1172	66	16.2622	13.8756
k141_161376	3253	154	37.9452	11.6647
k141_161378	1336	35	8.6239	6.4550
k141_161380	10943	553	136.2576	12.4516
k141_161382	1319	36	8.8703	6.7250
k141_161384	2010	78	19.2190	9.5617
k141_161387	1448	41	10.1023	6.9767
k141_161391	1779	63	15.5230	8.7257
k141_161394	1135	40	9.8559	8.6836
k141_161398	1174	43	10.5951	9.0248
k141_16140	1678	63	15.5230	9.2509
k141_161400	1194	27	6.6527	5.5718
k141_161407	2148	64	15.7694	7.3414
k141_161420	1502	46	11.3343	7.5461
k141_161423	1649	58	14.2910	8.6665
k141_161433	1836	64	15.7694	8.5890
k141_161439	1187	46	11.3343	9.5487
k141_161448	3357	109	26.8573	8.0004
k141_161449	1727	50	12.3199	7.1337
k141_161455	1923	87	21.4366	11.1475
k141_161458	1126	34	8.3775	7.4401
k141_16146	1020	28	6.8991	6.7638
k141_161460	2000	163	40.1627	20.0814
k141_161461	1099	27	6.6527	6.0534
k141_161467	1200	61	15.0302	12.5252
k141_161468	2644	95	23.4077	8.8532
k141_16147	1189	37	9.1167	7.6675
k141_161470	1512	78	19.2190	12.7110
k141_161473	1199	71	17.4942	14.5907
k141_161478	1207	27	6.6527	5.5118
k141_161480	2010	83	20.4510	10.1746
k141_161481	1128	43	10.5951	9.3928
k141_161488	1386	48	11.8271	8.5332
k141_161490	2013	70	17.2478	8.5682
k141_161493	3087	108	26.6109	8.6203
k141_161494	1129	26	6.4063	5.6743
k141_161496	1064	36	8.8703	8.3367
k141_161498	1393	35	8.6239	6.1909
k141_161501	1217	33	8.1311	6.6813
k141_16151	3027	100	24.6397	8.1400
k141_161512	1384	30	7.3919	5.3410
k141_161514	2010	74	18.2334	9.0713
k141_161516	1027	32	7.8847	7.6774
k141_161520	1091	25	6.1599	5.6461
k141_161524	1357	42	10.3487	7.6261
k141_16153	3908	186	45.8299	11.7272
k141_161530	2410	92	22.6685	9.4060
k141_161532	1154	26	6.4063	5.5514
k141_161536	1421	46	11.3343	7.9763
k141_161540	1648	68	16.7550	10.1669
k141_161544	1664	49	12.0735	7.2557
k141_161546	2222	92	22.6685	10.2019
k141_161548	4184	185	45.5835	10.8947
k141_161549	1128	20	4.9279	4.3687
k141_161550	2843	168	41.3947	14.5602
k141_161551	1191	26	6.4063	5.3789
k141_161557	2102	63	15.5230	7.3849
k141_161562	1284	30	7.3919	5.7569
k141_161573	1705	56	13.7982	8.0928
k141_161575	1727	54	13.3054	7.7044
k141_161577	1287	52	12.8127	9.9554
k141_161578	1122	26	6.4063	5.7097
k141_161579	1480	64	15.7694	10.6550
k141_161582	1280	38	9.3631	7.3149
k141_161584	1063	26	6.4063	6.0266
k141_161587	1980	69	17.0014	8.5866
k141_161588	1691	59	14.5374	8.5969
k141_161590	3501	190	46.8155	13.3720
k141_161591	1145	40	9.8559	8.6078
k141_161594	1076	38	9.3631	8.7018
k141_161596	1201	43	10.5951	8.8219
k141_161599	1910	116	28.5821	14.9644
k141_16160	1059	21	5.1743	4.8861
k141_161605	1076	31	7.6383	7.0988
k141_161608	2161	106	26.1181	12.0861
k141_161615	1026	23	5.6671	5.5235
k141_161616	1096	25	6.1599	5.6204
k141_161622	1587	50	12.3199	7.7630
k141_161626	2865	88	21.6830	7.5682
k141_161628	1632	43	10.5951	6.4921
k141_16163	2060	81	19.9582	9.6884
k141_161635	1022	26	6.4063	6.2684
k141_161636	1837	51	12.5663	6.8406
k141_161639	1343	48	11.8271	8.8065
k141_161640	2664	103	25.3789	9.5266
k141_161649	1074	20	4.9279	4.5884
k141_161651	3427	275	67.7592	19.7722
k141_16166	1980	53	13.0591	6.5955
k141_161660	1542	52	12.8127	8.3091
k141_161672	2855	101	24.8861	8.7167
k141_161678	1744	53	13.0591	7.4880
k141_161679	1219	32	7.8847	6.4682
k141_161693	2345	93	22.9149	9.7718
k141_16170	1251	52	12.8127	10.2419
k141_161700	1282	34	8.3775	6.5347
k141_161705	1866	67	16.5086	8.8471
k141_161718	1380	55	13.5518	9.8202
k141_161725	1151	30	7.3919	6.4222
k141_161728	1577	54	13.3054	8.4372
k141_161737	1230	37	9.1167	7.4119
k141_161738	1436	43	10.5951	7.3782
k141_161740	1048	26	6.4063	6.1129
k141_161746	2301	81	19.9582	8.6737
k141_161750	2231	154	37.9452	17.0081
k141_161761	1192	28	6.8991	5.7879
k141_16177	4018	143	35.2348	8.7692
k141_161772	1693	47	11.5807	6.8403
k141_161777	2248	84	20.6974	9.2070
k141_161778	1952	97	23.9005	12.2441
k141_16178	1028	17	4.1888	4.0747
k141_161780	3940	208	51.2506	13.0078
k141_161782	1675	57	14.0446	8.3849
k141_161784	1035	24	5.9135	5.7136
k141_161785	1152	28	6.8991	5.9888
k141_161793	2023	43	10.5951	5.2373
k141_161796	1450	41	10.1023	6.9671
k141_161797	1334	28	6.8991	5.1718
k141_16180	1817	54	13.3054	7.3228
k141_161803	1177	30	7.3919	6.2803
k141_161809	2209	66	16.2622	7.3618
k141_16181	1989	52	12.8127	6.4418
k141_161810	2283	74	18.2334	7.9866
k141_161814	1570	39	9.6095	6.1207
k141_161815	1014	22	5.4207	5.3459
k141_161819	1352	26	6.4063	4.7384
k141_161822	1131	43	10.5951	9.3679
k141_161825	2232	84	20.6974	9.2730
k141_161828	2994	124	30.5533	10.2048
k141_161829	1138	21	5.1743	4.5469
k141_16183	1163	48	11.8271	10.1694
k141_161830	1437	52	12.8127	8.9163
k141_161838	1018	33	8.1311	7.9873
k141_16184	1080	23	5.6671	5.2473
k141_161843	1037	25	6.1599	5.9401
k141_161851	1167	32	7.8847	6.7564
k141_161854	5193	292	71.9480	13.8548
k141_161855	1375	34	8.3775	6.0927
k141_161860	1888	67	16.5086	8.7440
k141_161861	1085	54	13.3054	12.2631
k141_161862	1416	63	15.5230	10.9626
k141_16187	1301	29	7.1455	5.4923
k141_161870	1204	39	9.6095	7.9813
k141_161871	1298	32	7.8847	6.0745
k141_161872	1560	69	17.0014	10.8983
k141_161878	1585	57	14.0446	8.8610
k141_161879	1020	42	10.3487	10.1458
k141_161880	4421	201	49.5258	11.2024
k141_161885	3617	135	33.2636	9.1965
k141_161886	6674	456	112.3571	16.8350
k141_161891	1416	34	8.3775	5.9163
k141_161893	1151	25	6.1599	5.3518
k141_161895	2877	179	44.1051	15.3302
k141_1619	3656	179	44.1051	12.0638
k141_16190	2981	136	33.5100	11.2412
k141_161900	1719	54	13.3054	7.7402
k141_161901	1254	54	13.3054	10.6104
k141_161904	1067	21	5.1743	4.8494
k141_161907	1300	61	15.0302	11.5617
k141_16191	3898	129	31.7852	8.1542
k141_161911	1489	40	9.8559	6.6191
k141_161914	2080	79	19.4654	9.3584
k141_16192	3242	182	44.8443	13.8323
k141_161920	5070	234	57.6569	11.3722
k141_161921	2531	115	28.3357	11.1954
k141_161924	1582	52	12.8127	8.0990
k141_161925	2192	119	29.3213	13.3765
k141_161930	1191	34	8.3775	7.0340
k141_161939	1487	36	8.8703	5.9652
k141_161940	9140	499	122.9522	13.4521
k141_161945	1178	35	8.6239	7.3208
k141_161949	1062	32	7.8847	7.4244
k141_16195	2780	133	32.7708	11.7881
k141_161952	2056	56	13.7982	6.7112
k141_161956	1215	31	7.6383	6.2867
k141_16196	1060	25	6.1599	5.8113
k141_161962	1417	36	8.8703	6.2599
k141_161969	3336	135	33.2636	9.9711
k141_161970	2990	141	34.7420	11.6194
k141_161972	1904	62	15.2766	8.0234
k141_161979	1347	35	8.6239	6.4023
k141_16198	1112	33	8.1311	7.3121
k141_161980	1152	28	6.8991	5.9888
k141_161981	1602	57	14.0446	8.7669
k141_161982	1120	24	5.9135	5.2799
k141_161984	3538	165	40.6555	11.4911
k141_161997	2231	86	21.1902	9.4981
k141_161998	1169	36	8.8703	7.5879
k141_162005	1152	35	8.6239	7.4860
k141_162007	6700	363	89.4422	13.3496
k141_162013	1013	42	10.3487	10.2159
k141_162018	2441	106	26.1181	10.6998
k141_16202	1824	67	16.5086	9.0508
k141_162023	1910	103	25.3789	13.2874
k141_16203	1191	26	6.4063	5.3789
k141_162031	1746	53	13.0591	7.4794
k141_162034	1189	23	5.6671	4.7663
k141_162039	2670	146	35.9740	13.4734
k141_162046	2521	96	23.6541	9.3828
k141_162049	1009	20	4.9279	4.8840
k141_16205	6400	290	71.4552	11.1649
k141_162050	2804	115	28.3357	10.1054
k141_162051	1159	28	6.8991	5.9526
k141_162056	1634	79	19.4654	11.9127
k141_162063	1208	34	8.3775	6.9350
k141_162067	1002	46	11.3343	11.3116
k141_16207	3401	167	41.1483	12.0989
k141_162070	1496	48	11.8271	7.9058
k141_162075	2434	68	16.7550	6.8837
k141_162077	1177	36	8.8703	7.5364
k141_162078	1094	31	7.6383	6.9820
k141_162083	1112	64	15.7694	14.1811
k141_162085	1567	43	10.5951	6.7614
k141_162092	1113	28	6.8991	6.1987
k141_162108	2329	82	20.2046	8.6752
k141_16211	1386	38	9.3631	6.7555
k141_162110	1694	49	12.0735	7.1272
k141_162118	1101	26	6.4063	5.8186
k141_16212	4292	245	60.3673	14.0651
k141_162124	1145	30	7.3919	6.4558
k141_162128	1613	33	8.1311	5.0410
k141_162130	2782	118	29.0749	10.4511
k141_162136	1043	22	5.4207	5.1973
k141_162138	1309	33	8.1311	6.2117
k141_162139	1218	25	6.1599	5.0574
k141_162147	2229	84	20.6974	9.2855
k141_16215	3066	124	30.5533	9.9652
k141_162150	3758	107	26.3645	7.0156
k141_162154	1154	48	11.8271	10.2488
k141_162155	1161	49	12.0735	10.3992
k141_162158	1419	57	14.0446	9.8976
k141_162159	1509	58	14.2910	9.4705
k141_162161	1129	41	10.1023	8.9480
k141_162168	2839	105	25.8717	9.1130
k141_16217	2242	67	16.5086	7.3633
k141_162178	1057	23	5.6671	5.3615
k141_162188	1099	35	8.6239	7.8470
k141_162191	1033	25	6.1599	5.9631
k141_162192	1399	37	9.1167	6.5166
k141_1622	1778	69	17.0014	9.5621
k141_16220	1235	29	7.1455	5.7858
k141_162201	4415	213	52.4826	11.8873
k141_162212	2990	157	38.6844	12.9379
k141_162214	1121	32	7.8847	7.0336
k141_162215	1614	46	11.3343	7.0225
k141_162218	1340	45	11.0879	8.2745
k141_16222	3428	182	44.8443	13.0818
k141_162220	1006	21	5.1743	5.1435
k141_162221	3936	173	42.6267	10.8300
k141_162226	1159	28	6.8991	5.9526
k141_162228	1095	32	7.8847	7.2006
k141_162229	2995	90	22.1757	7.4043
k141_16223	1355	37	9.1167	6.7282
k141_162230	2789	122	30.0605	10.7782
k141_162235	1040	22	5.4207	5.2122
k141_162243	1887	44	10.8415	5.7454
k141_162246	1087	24	5.9135	5.4402
k141_16225	1035	19	4.6815	4.5232
k141_162258	1799	83	20.4510	11.3680
k141_162266	3761	177	43.6123	11.5959
k141_162267	1218	28	6.8991	5.6643
k141_162277	1531	59	14.5374	9.4954
k141_162280	2452	84	20.6974	8.4410
k141_162283	3444	303	74.6583	21.6778
k141_162286	3225	121	29.8141	9.2447
k141_162291	1786	75	18.4798	10.3470
k141_162294	1642	73	17.9870	10.9543
k141_162298	1192	23	5.6671	4.7543
k141_162303	1345	42	10.3487	7.6942
k141_16232	1020	31	7.6383	7.4885
k141_162324	2633	105	25.8717	9.8259
k141_162325	1526	85	20.9438	13.7246
k141_162328	1239	43	10.5951	8.5513
k141_16233	1224	38	9.3631	7.6496
k141_162344	4104	246	60.6137	14.7694
k141_162345	2559	85	20.9438	8.1844
k141_16235	1614	37	9.1167	5.6485
k141_162357	1009	16	3.9424	3.9072
k141_162358	1401	41	10.1023	7.2108
k141_162361	1819	58	14.2910	7.8565
k141_162362	1427	34	8.3775	5.8707
k141_162364	1016	23	5.6671	5.5779
k141_162366	1187	31	7.6383	6.4350
k141_16237	1724	69	17.0014	9.8616
k141_162371	1593	45	11.0879	6.9604
k141_16238	3074	141	34.7420	11.3019
k141_162384	1637	31	7.6383	4.6660
k141_162386	1337	36	8.8703	6.6345
k141_162389	2496	133	32.7708	13.1293
k141_162391	1835	51	12.5663	6.8481
k141_162392	2148	80	19.7118	9.1768
k141_162398	1830	95	23.4077	12.7911
k141_162401	1212	90	22.1757	18.2968
k141_162404	1714	78	19.2190	11.2129
k141_162405	2069	84	20.6974	10.0036
k141_162409	1479	43	10.5951	7.1637
k141_162417	5297	366	90.1814	17.0250
k141_162418	2134	109	26.8573	12.5854
k141_162429	1363	32	7.8847	5.7848
k141_162430	1375	88	21.6830	15.7694
k141_162431	1275	23	5.6671	4.4448
k141_162434	1570	44	10.8415	6.9054
k141_162436	1083	29	7.1455	6.5979
k141_162439	2114	60	14.7838	6.9933
k141_162440	1636	55	13.5518	8.2835
k141_162445	1489	32	7.8847	5.2953
k141_162452	2833	102	25.1325	8.8713
k141_162453	1564	58	14.2910	9.1375
k141_16246	3112	138	34.0028	10.9264
k141_162461	1363	26	6.4063	4.7002
k141_162462	2770	78	19.2190	6.9383
k141_162466	1025	27	6.6527	6.4905
k141_162472	1099	33	8.1311	7.3986
k141_162474	2306	94	23.1613	10.0439
k141_162476	1726	60	14.7838	8.5654
k141_162478	3486	158	38.9308	11.1677
k141_162481	1119	27	6.6527	5.9452
k141_162485	1575	91	22.4221	14.2363
k141_162491	1264	25	6.1599	4.8734
k141_162493	1612	57	14.0446	8.7126
k141_162497	3783	201	49.5258	13.0917
k141_162498	1728	90	22.1757	12.8332
k141_162518	1354	48	11.8271	8.7349
k141_162521	1047	31	7.6383	7.2954
k141_162523	1003	33	8.1311	8.1068
k141_162524	5192	291	71.7016	13.8100
k141_162525	1123	24	5.9135	5.2658
k141_162527	1088	32	7.8847	7.2470
k141_162531	3271	144	35.4812	10.8472
k141_162532	1003	14	3.4496	3.4392
k141_162533	1893	60	14.7838	7.8097
k141_162534	1083	26	6.4063	5.9154
k141_162535	2580	73	17.9870	6.9717
k141_162538	3279	103	25.3789	7.7398
k141_16254	1131	26	6.4063	5.6643
k141_162547	1230	27	6.6527	5.4087
k141_162548	1147	39	9.6095	8.3779
k141_162550	1243	35	8.6239	6.9380
k141_162553	1566	30	7.3919	4.7203
k141_162554	1152	22	5.4207	4.7055
k141_162564	1384	51	12.5663	9.0797
k141_16257	1295	133	32.7708	25.3057
k141_162573	1038	20	4.9279	4.7475
k141_162575	1445	55	13.5518	9.3784
k141_162576	1057	17	4.1888	3.9629
k141_162577	2594	93	22.9149	8.8338
k141_162578	3093	116	28.5821	9.2409
k141_162580	1101	27	6.6527	6.0424
k141_162581	1000	21	5.1743	5.1743
k141_162582	3323	128	31.5388	9.4911
k141_162585	1065	32	7.8847	7.4035
k141_162597	1126	30	7.3919	6.5648
k141_16260	1659	58	14.2910	8.6142
k141_162603	1945	88	21.6830	11.1480
k141_162604	1312	33	8.1311	6.1975
k141_162607	1714	48	11.8271	6.9003
k141_16261	1677	56	13.7982	8.2279
k141_162614	1250	39	9.6095	7.6876
k141_16262	1607	49	12.0735	7.5130
k141_162623	1761	45	11.0879	6.2964
k141_162624	3083	176	43.3659	14.0661
k141_162629	1198	36	8.8703	7.4043
k141_16263	2056	63	15.5230	7.5501
k141_162634	1011	30	7.3919	7.3115
k141_162649	2719	131	32.2780	11.8713
k141_162650	1073	22	5.4207	5.0519
k141_162653	1119	20	4.9279	4.4039
k141_162659	1482	56	13.7982	9.3106
k141_16266	1694	107	26.3645	15.5635
k141_162661	1366	50	12.3199	9.0189
k141_162663	1047	22	5.4207	5.1774
k141_162664	1361	66	16.2622	11.9487
k141_162668	1874	34	8.3775	4.4704
k141_162669	1086	59	14.5374	13.3862
k141_162671	3853	187	46.0763	11.9585
k141_162673	1308	54	13.3054	10.1724
k141_162677	1373	34	8.3775	6.1016
k141_162683	6225	516	127.1409	20.4242
k141_162692	1101	40	9.8559	8.9518
k141_162693	1171	44	10.8415	9.2583
k141_162705	1071	22	5.4207	5.0614
k141_16271	3667	161	39.6699	10.8181
k141_162716	1087	29	7.1455	6.5736
k141_162718	2034	72	17.7406	8.7220
k141_162723	3598	159	39.1772	10.8886
k141_162727	1011	26	6.4063	6.3366
k141_162732	1685	38	9.3631	5.5567
k141_162734	1266	28	6.8991	5.4495
k141_162735	1551	106	26.1181	16.8395
k141_162742	1808	39	9.6095	5.3150
k141_162744	3901	187	46.0763	11.8114
k141_162748	1199	30	7.3919	6.1651
k141_162750	1494	39	9.6095	6.4321
k141_162753	1320	40	9.8559	7.4666
k141_162756	1871	56	13.7982	7.3748
k141_162759	1127	54	13.3054	11.8061
k141_162764	1096	29	7.1455	6.5196
k141_162768	2322	47	11.5807	4.9874
k141_162771	1210	31	7.6383	6.3127
k141_162775	1054	28	6.8991	6.5457
k141_162778	3014	164	40.4091	13.4071
k141_162788	1303	28	6.8991	5.2948
k141_162789	1108	26	6.4063	5.7819
k141_162792	1549	35	8.6239	5.5674
k141_162799	1220	22	5.4207	4.4432
k141_162801	1056	25	6.1599	5.8333
k141_162807	2966	185	45.5835	15.3687
k141_162809	1935	88	21.6830	11.2057
k141_16281	1273	79	19.4654	15.2909
k141_162810	1791	61	15.0302	8.3921
k141_162813	1856	56	13.7982	7.4344
k141_162815	1357	34	8.3775	6.1735
k141_162816	1138	29	7.1455	6.2790
k141_16282	1643	49	12.0735	7.3484
k141_162823	1818	59	14.5374	7.9964
k141_162824	2385	82	20.2046	8.4715
k141_162829	1225	32	7.8847	6.4365
k141_162830	1493	48	11.8271	7.9217
k141_162831	1376	73	17.9870	13.0719
k141_162833	1953	79	19.4654	9.9669
k141_162839	1302	61	15.0302	11.5440
k141_16284	1206	49	12.0735	10.0112
k141_162847	1183	28	6.8991	5.8319
k141_162851	1250	38	9.3631	7.4905
k141_162864	1184	29	7.1455	6.0351
k141_162867	1888	37	9.1167	4.8288
k141_162868	1727	54	13.3054	7.7044
k141_162876	1431	69	17.0014	11.8808
k141_162878	1060	21	5.1743	4.8815
k141_162880	1602	78	19.2190	11.9969
k141_162882	1457	36	8.8703	6.0881
k141_162888	1736	76	18.7262	10.7870
k141_162894	1474	51	12.5663	8.5253
k141_162897	2123	68	16.7550	7.8921
k141_162902	1450	44	10.8415	7.4769
k141_162904	1323	38	9.3631	7.0772
k141_162906	1283	25	6.1599	4.8012
k141_162907	5179	344	84.7606	16.3662
k141_162913	2857	95	23.4077	8.1931
k141_162919	1080	90	22.1757	20.5331
k141_162924	1578	44	10.8415	6.8704
k141_162925	1408	50	12.3199	8.7499
k141_162927	2162	61	15.0302	6.9520
k141_162932	1551	43	10.5951	6.8311
k141_162934	2944	119	29.3213	9.9597
k141_162935	3628	173	42.6267	11.7494
k141_162939	6144	358	88.2102	14.3571
k141_162940	1438	32	7.8847	5.4831
k141_162941	1076	35	8.6239	8.0148
k141_162943	2383	72	17.7406	7.4446
k141_162951	1021	27	6.6527	6.5159
k141_162953	3043	112	27.5965	9.0688
k141_162960	2368	89	21.9293	9.2607
k141_162962	1106	21	5.1743	4.6784
k141_16297	1402	41	10.1023	7.2056
k141_162973	1614	41	10.1023	6.2592
k141_162977	1100	41	10.1023	9.1839
k141_162982	1439	45	11.0879	7.7053
k141_162984	2984	131	32.2780	10.8170
k141_162989	1259	48	11.8271	9.3940
k141_162991	1380	31	7.6383	5.5350
k141_162998	1324	30	7.3919	5.5830
k141_163000	2165	104	25.6253	11.8362
k141_163002	1108	22	5.4207	4.8924
k141_163004	1298	39	9.6095	7.4033
k141_163007	1276	32	7.8847	6.1792
k141_163008	1384	46	11.3343	8.1895
k141_163009	1016	35	8.6239	8.4881
k141_163020	1152	23	5.6671	4.9194
k141_163022	1073	33	8.1311	7.5779
k141_163023	1001	24	5.9135	5.9076
k141_163024	1116	28	6.8991	6.1820
k141_163026	1356	34	8.3775	6.1781
k141_163027	1245	36	8.8703	7.1247
k141_163030	3641	135	33.2636	9.1358
k141_163034	8121	464	114.3283	14.0781
k141_163039	1621	49	12.0735	7.4482
k141_16304	2543	85	20.9438	8.2358
k141_163043	1634	42	10.3487	6.3333
k141_163044	2167	143	35.2348	16.2597
k141_163045	1062	28	6.8991	6.4963
k141_163048	4333	230	56.6714	13.0790
k141_163052	1088	38	9.3631	8.6058
k141_163059	1929	84	20.6974	10.7296
k141_163063	1092	22	5.4207	4.9640
k141_163067	5234	369	90.9206	17.3711
k141_163070	8989	722	177.8988	19.7907
k141_163075	1035	30	7.3919	7.1419
k141_163077	1820	43	10.5951	5.8215
k141_16308	1126	48	11.8271	10.5036
k141_163080	1752	57	14.0446	8.0163
k141_163081	2319	106	26.1181	11.2627
k141_163085	1170	29	7.1455	6.1073
k141_163086	1148	35	8.6239	7.5121
k141_163099	2298	99	24.3933	10.6150
k141_163101	1385	47	11.5807	8.3615
k141_163102	1731	81	19.9582	11.5299
k141_163104	2183	66	16.2622	7.4495
k141_163105	1713	56	13.7982	8.0550
k141_163108	1897	75	18.4798	9.7416
k141_16311	2058	54	13.3054	6.4652
k141_163116	1182	29	7.1455	6.0453
k141_163118	1401	43	10.5951	7.5625
k141_163130	1366	32	7.8847	5.7721
k141_16314	2367	165	40.6555	17.1760
k141_163140	1205	28	6.8991	5.7254
k141_163141	1111	25	6.1599	5.5445
k141_163147	1828	42	10.3487	5.6612
k141_163148	1207	31	7.6383	6.3283
k141_163149	1947	67	16.5086	8.4790
k141_163151	6671	327	80.5719	12.0779
k141_163153	1040	35	8.6239	8.2922
k141_163160	1460	42	10.3487	7.0881
k141_163161	1154	22	5.4207	4.6973
k141_163164	1520	51	12.5663	8.2673
k141_163165	1070	24	5.9135	5.5267
k141_163168	1033	28	6.8991	6.6787
k141_163172	2191	59	14.5374	6.6351
k141_163175	1565	46	11.3343	7.2423
k141_16319	1574	48	11.8271	7.5140
k141_163191	1026	31	7.6383	7.4447
k141_163192	9629	480	118.2706	12.2828
k141_163193	1002	22	5.4207	5.4099
k141_163196	7228	375	92.3989	12.7835
k141_1632	1489	34	8.3775	5.6263
k141_163202	1465	53	13.0591	8.9140
k141_163208	1017	23	5.6671	5.5724
k141_16321	1689	42	10.3487	6.1271
k141_163210	1088	31	7.6383	7.0205
k141_163212	1080	19	4.6815	4.3348
k141_163215	1054	17	4.1888	3.9741
k141_163228	1139	40	9.8559	8.6531
k141_163230	1131	38	9.3631	8.2786
k141_16325	1132	29	7.1455	6.3123
k141_163251	1215	51	12.5663	10.3426
k141_163257	1667	68	16.7550	10.0510
k141_163260	1975	86	21.1902	10.7292
k141_163261	1515	56	13.7982	9.1078
k141_163266	1005	26	6.4063	6.3745
k141_163270	1822	79	19.4654	10.6835
k141_163271	1838	72	17.7406	9.6521
k141_163279	1002	31	7.6383	7.6231
k141_163282	1195	43	10.5951	8.8662
k141_163284	1446	31	7.6383	5.2824
k141_163287	1508	29	7.1455	4.7384
k141_163297	1808	65	16.0158	8.8583
k141_1633	1168	35	8.6239	7.3835
k141_16330	2329	87	21.4366	9.2042
k141_163310	1583	51	12.5663	7.9383
k141_163316	1218	50	12.3199	10.1148
k141_163318	3228	153	37.6988	11.6787
k141_163325	1864	75	18.4798	9.9140
k141_163336	5032	167	41.1483	8.1773
k141_163338	1167	36	8.8703	7.6009
k141_163340	1140	28	6.8991	6.0519
k141_163345	1458	46	11.3343	7.7738
k141_163346	1048	33	8.1311	7.7587
k141_163348	1014	35	8.6239	8.5048
k141_163349	1148	45	11.0879	9.6584
k141_163351	2039	73	17.9870	8.8215
k141_163357	1227	62	15.2766	12.4504
k141_163360	1727	48	11.8271	6.8483
k141_163361	1861	77	18.9726	10.1948
k141_163363	1965	71	17.4942	8.9029
k141_163364	1007	43	10.5951	10.5214
k141_163369	1092	39	9.6095	8.7999
k141_16337	1573	53	13.0591	8.3020
k141_163373	1218	63	15.5230	12.7447
k141_163381	1135	25	6.1599	5.4273
k141_163383	1244	49	12.0735	9.7054
k141_163391	1602	52	12.8127	7.9979
k141_163396	1278	33	8.1311	6.3624
k141_163398	1140	16	3.9424	3.4582
k141_163399	1331	35	8.6239	6.4793
k141_163402	1656	30	7.3919	4.4637
k141_163414	1982	76	18.7262	9.4481
k141_16342	1616	51	12.5663	7.7761
k141_163422	2258	62	15.2766	6.7656
k141_163426	1338	34	8.3775	6.2612
k141_163429	1105	42	10.3487	9.3653
k141_163432	1113	22	5.4207	4.8704
k141_163434	1023	23	5.6671	5.5397
k141_163441	1128	19	4.6815	4.1503
k141_163445	1159	26	6.4063	5.5275
k141_163450	1414	39	9.6095	6.7960
k141_163457	1295	47	11.5807	8.9426
k141_163465	1318	40	9.8559	7.4779
k141_163466	1640	63	15.5230	9.4653
k141_163467	1153	38	9.3631	8.1206
k141_16347	2035	91	22.4221	11.0183
k141_163475	3007	194	47.8011	15.8966
k141_163476	1787	90	22.1757	12.4095
k141_163481	4786	294	72.4408	15.1360
k141_163482	1190	27	6.6527	5.5905
k141_163483	1260	47	11.5807	9.1910
k141_163484	1369	47	11.5807	8.4592
k141_163487	2882	205	50.5114	17.5265
k141_163489	3869	172	42.3803	10.9538
k141_163490	6814	343	84.5142	12.4030
k141_163491	1151	33	8.1311	7.0644
k141_163493	1597	56	13.7982	8.6401
k141_163499	1601	54	13.3054	8.3107
k141_163513	1647	43	10.5951	6.4330
k141_163517	1585	64	15.7694	9.9492
k141_163519	1330	24	5.9135	4.4463
k141_163529	1088	24	5.9135	5.4352
k141_16353	1214	30	7.3919	6.0889
k141_163539	2361	75	18.4798	7.8271
k141_163546	1833	53	13.0591	7.1244
k141_163552	1403	44	10.8415	7.7274
k141_163554	5304	347	85.4998	16.1199
k141_163555	1056	32	7.8847	7.4666
k141_163558	3494	168	41.3947	11.8474
k141_163559	1053	24	5.9135	5.6159
k141_163567	1022	23	5.6671	5.5451
k141_163570	2942	103	25.3789	8.6264
k141_163573	1746	60	14.7838	8.4673
k141_163574	1097	23	5.6671	5.1660
k141_163575	1295	39	9.6095	7.4205
k141_163584	3130	141	34.7420	11.0997
k141_163592	1077	41	10.1023	9.3800
k141_163594	2174	88	21.6830	9.9738
k141_163598	2237	79	19.4654	8.7016
k141_163600	1590	49	12.0735	7.5934
k141_163605	1150	33	8.1311	7.0705
k141_163608	1765	46	11.3343	6.4217
k141_163612	8304	572	140.9392	16.9724
k141_163615	1023	28	6.8991	6.7440
k141_163626	1023	19	4.6815	4.5763
k141_163627	2083	81	19.9582	9.5815
k141_163631	1367	38	9.3631	6.8494
k141_163633	1118	23	5.6671	5.0690
k141_16364	1145	55	13.5518	11.8357
k141_163640	1217	30	7.3919	6.0739
k141_163649	6245	280	68.9912	11.0474
k141_163658	1077	22	5.4207	5.0332
k141_163662	1325	30	7.3919	5.5788
k141_163665	1166	30	7.3919	6.3396
k141_163672	1798	56	13.7982	7.6742
k141_163679	1101	22	5.4207	4.9235
k141_16368	1329	42	10.3487	7.7868
k141_163682	1217	33	8.1311	6.6813
k141_163684	1180	29	7.1455	6.0555
k141_163692	1499	49	12.0735	8.0543
k141_163694	1581	60	14.7838	9.3509
k141_163698	1270	52	12.8127	10.0887
k141_163699	1377	49	12.0735	8.7679
k141_16370	2883	116	28.5821	9.9140
k141_163701	1003	33	8.1311	8.1068
k141_163709	2257	82	20.2046	8.9520
k141_163714	1817	57	14.0446	7.7296
k141_163719	1723	116	28.5821	16.5886
k141_163720	1441	36	8.8703	6.1557
k141_163725	2662	125	30.7996	11.5701
k141_163727	1429	61	15.0302	10.5180
k141_163728	1604	44	10.8415	6.7590
k141_163729	1768	39	9.6095	5.4352
k141_16373	1210	39	9.6095	7.9417
k141_163731	1723	72	17.7406	10.2963
